INDEX,targetlat,targetlon,GPSINDEX,GPS_TIME,Date_time,DATE_only,Source,RE_SIGHTING,RESIGHTING_no,SPECIES,groupid,RADIALDIST,ESTIMATEDA,ASPECTVALU,THEO,BINOC,photoid,LOWNUMBER,BESTNUMBER,HIGHNUMBER,CALVES,CUE,BEHAVIOUR,COMMENT,DATE,BUTTONREF,vardir,#_SUB_GR,#_ANIMAL,SPAC,CALF_ASSOC,LINE,SYN,MIL,DIST,BR,SH,LOG,TS,IC,TORPEDO,FLUKES,HB,PAIRED,RESIGHTING,TIME,year,vessel,focal_follow,interval,SEA_Land_no,,,,
546,38.6019,-27.250553,547404,7/27/15 12:02,7/27/15 12:02,7/27/15,sea,resighting,536,Gg,,40,300,350,0,0,-1,10,12,15,0,,ST    ,"1 flip slap, resighting on #536                                                                      ",7/27/15 12:02,12/17/16 0:00,0,2,20,2,0,0,5,0,100,,,2,,,,,,0,6109,12:02:51,2015,atlantida,,,,,,,
547,38.603438,-27.25187,547428,7/27/15 12:06,7/27/15 12:06,7/27/15,sea,resighting,536,Gg,,50,225,300,0,0,-1,10,12,14,0,,ST    ,other subgroup changed direction towards focal                                                       ,7/27/15 12:06,12/18/16 0:00,0,2,20,2,0,0,2,0,70,,,,,,,,,0,6110,12:06:53,2015,atlantida,,,,,,,
548,38.604086,-27.253142,547454,7/27/15 12:11,7/27/15 12:11,7/27/15,sea,resighting,536,Gg,,120,180,290,0,0,-1,6,7,8,0,,ST    ,animals seem to be spreading out                                                                     ,7/27/15 12:11,12/19/16 0:00,0,3,20,2,0,0,1,20,20,,,,,,,3,,0,6111,12:11:14,2015,atlantida,,,,,,,
549,38.605158,-27.255127,547489,7/27/15 12:16,7/27/15 12:16,7/27/15,sea,resighting,536,Gg,,50,155,270,0,0,-1,3,4,5,0,,NT    ,focal animal not always clear due to glare                                                           ,7/27/15 12:16,12/20/16 0:00,0,4,20,2,0,0,1,0,20,,,,,,,1,,0,6112,12:16:58,2015,atlantida,,,,,,,
550,38.604869,-27.256474,547514,7/27/15 12:21,7/27/15 12:21,7/27/15,sea,resighting,536,Gg,,60,195,295,0,0,0,8,8,12,0,,NT    ,,7/27/15 12:21,12/21/16 0:00,0,2,20,2,0,0,3,0,70,1,,,,,,,,0,6113,12:21:12,2015,atlantida,,,,,,,
551,38.605131,-27.257866,547537,7/27/15 12:24,7/27/15 12:24,7/27/15,sea,resighting,536,Gg,,45,210,305,0,0,-1,8,10,12,0,,NT    ,,7/27/15 12:24,12/22/16 0:00,0,3,20,2,0,0,4,0,50,,,,,,,,,0,6114,12:24:59,2015,atlantida,,,,,,,
552,38.605575,-27.259471,547567,7/27/15 12:30,7/27/15 12:30,7/27/15,sea,resighting,536,Gg,,50,200,310,0,0,-1,14,15,16,-1,,NT    ,focal animal: half moon shape scar on dorsal fin                                                     ,7/27/15 12:30,12/23/16 0:00,0,2,20,2,0,0,4,0,200,,,,,,,,,0,6115,12:30:00,2015,atlantida,,,,,,,
553,38.606127,-27.262504,547610,7/27/15 12:37,7/27/15 12:37,7/27/15,sea,resighting,536,Gg,,60,185,290,0,0,0,4,5,6,0,,NT    ,focal group small group of white individuals                                                         ,7/27/15 12:37,12/24/16 0:00,0,3,15,1,0,1,2,0,20,,,,,,,,,0,6116,12:37:06,2015,atlantida,,,,,,,
554,38.605501,-27.264786,547636,7/27/15 12:43,7/27/15 12:43,7/27/15,sea,resighting,536,Gg,,120,180,280,0,0,0,4,5,6,0,,NT    ,"animals are in a glare, sighting of dorsalmore dificult                                              ",7/27/15 12:43,12/25/16 0:00,0,3,15,1,0,0,1,0,20,,,,,,,,,0,6117,12:43:15,2015,atlantida,,,,,,,
555,38.605963,-27.26617,547651,7/27/15 12:47,7/27/15 12:47,7/27/15,sea,resighting,536,Gg,,40,210,300,0,0,0,8,10,12,0,,NT    ,,7/27/15 12:47,12/26/16 0:00,0,2,15,2,0,0,3,0,40,,,,,,,,,0,6118,12:47:26,2015,atlantida,,,,,,,
556,38.606226,-27.267779,547665,7/27/15 12:52,7/27/15 12:52,7/27/15,sea,resighting,536,Gg,,40,185,290,0,0,0,8,10,10,-1,,FT    ,,7/27/15 12:52,12/27/16 0:00,0,2,15,2,0,0,5,0,30,,,,,,,,,0,6119,12:52:06,2015,atlantida,,,,,,,
557,38.605978,-27.268568,547688,7/27/15 12:56,7/27/15 12:56,7/27/15,sea,resighting,536,Gg,,70,130,260,0,0,0,4,5,6,0,,,"resighting of other subgroup, not focal. This resighitng goes with #536                              ",7/27/15 12:56,12/28/16 0:00,0,,,2,0,,,,,,,,,,,,,0,6120,12:56:01,2015,atlantida,,,,,,,
558,38.60484,-27.269636,547698,7/27/15 12:57,7/27/15 12:57,7/27/15,sea,resighting,536,Gg,,30,170,180,0,0,0,8,10,12,0,,ST    ,,7/27/15 12:57,12/29/16 0:00,0,2,15,2,0,0,3,0,50,,,,,,,,,0,6121,12:57:42,2015,atlantida,,,,,,,
559,38.604624,-27.268125,547720,7/27/15 13:01,7/27/15 13:01,7/27/15,sea,resighting,536,Gg,,80,10,10,0,0,0,4,4,5,0,,ST    ,one subgroup split off from focal and heading to other direction                                     ,7/27/15 13:01,12/30/16 0:00,-1,5,15,1,0,1,3,0,20,,,3,,,,,,0,6122,13:01:27,2015,atlantida,,,,,,,
560,38.606049,-27.267791,547749,7/27/15 13:06,7/27/15 13:06,7/27/15,sea,resighting,536,Gg,,65,90,0,0,0,0,4,5,6,0,,ST    ,focal group all white surrounded by marbled individuals and mother calve pairs                       ,7/27/15 13:06,12/31/16 0:00,0,4,12,1,0,0,3,0,30,,,,,,,,,-1,6123,13:06:15,2015,atlantida,,,,,,,
561,38.606797,-27.265727,547774,7/27/15 13:10,7/27/15 13:10,7/27/15,sea,resighting,536,Gg,,50,215,50,0,0,0,4,5,5,0,,ST    ,2 loggins in another subgroup                                                                        ,7/27/15 13:10,1/1/17 0:00,0,4,20,1,0,0,3,0,20,,,,,,,,,0,6124,13:10:27,2015,atlantida,,,,,,,
562,38.606536,-27.263133,547801,7/27/15 13:14,7/27/15 13:14,7/27/15,sea,resighting,536,Gg,,65,215,90,0,0,0,4,4,5,0,,ST    ,,7/27/15 13:14,1/2/17 0:00,0,5,25,1,0,0,1,0,20,,,,,,,,,0,6125,13:14:49,2015,atlantida,,,,,,,
563,38.606667,-27.259627,547835,7/27/15 13:20,7/27/15 13:20,7/27/15,sea,resighting,536,Gg,,60,300,350,0,0,0,6,8,10,0,,NT    ,"animals turned around, heading east                                                                  ",7/27/15 13:20,1/3/17 0:00,0,3,20,2,0,0,3,0,50,,,,,,,,,0,6126,13:20:31,2015,atlantida,,,,,,,
564,38.607988,-27.261103,547862,7/27/15 13:24,7/27/15 13:24,7/27/15,sea,resighting,536,Gg,,50,270,320,0,0,0,10,12,15,0,,NT    ,stopping  focal follow                                                                               ,7/27/15 13:24,1/4/17 0:00,0,1,15,2,0,0,1,0,0,,,,,,,,,0,6127,13:24:59,2015,atlantida,,,,,,,
747,38.615553,-27.284387,1123980,7/27/15 15:10,7/27/15 15:10,7/27/15,sea,resighting,536,Gg,,110,45,345,0,0,0,9,10,11,0,,ST    ,536,7/27/15 15:10,4980,0,3,20,2,0,2,2,0,80,,,,,,,,4,0,6310,15:10:08,2015,orion,,,,,,,
748,38.617123,-27.285748,1124186,7/27/15 15:13,7/27/15 15:13,7/27/15,sea,resighting,536,Gg,,140,50,330,0,0,0,,10,,0,,ST    ,"several ast surfacings toward shore, appr atlantida                                                  ",7/27/15 15:13,4981,0,2,10,1,0,2,,0,60,,,,,,,,,0,6311,15:13:37,2015,orion,,,,,,,
749,38.61927,-27.287863,1124487,7/27/15 15:18,7/27/15 15:18,7/27/15,sea,resighting,536,Gg,,135,50,0,0,0,0,,10,,0,,ST    ,,7/27/15 15:18,4982,0,2,20,2,0,0,1,0,60,,,,,,,,,-1,6312,15:18:43,2015,orion,,,,,,,
750,38.622597,-27.290942,1124854,7/27/15 15:24,7/27/15 15:24,7/27/15,sea,resighting,536,Gg,,145,45,340,0,0,0,,20,,-1,,ST    ,536,7/27/15 15:24,4983,0,1,20,2,0,2,1,20,0,,,,4,,,,,0,6313,15:24:56,2015,orion,,,,,,,
751,38.624107,-27.292719,1125053,7/27/15 15:28,7/27/15 15:28,7/27/15,sea,resighting,536,Gg,,140,55,330,0,0,0,,20,,-1,,ST    ,ZODIAC HI SPEED THROUGH GROUP                                                                        ,7/27/15 15:28,4984,0,1,20,3,0,0,0,0,0,,,,,,,,,0,6314,15:28:19,2015,orion,,,,,,,
752,38.625679,-27.293463,1125275,7/27/15 15:32,7/27/15 15:32,7/27/15,sea,resighting,536,Gg,,160,65,340,0,0,0,,6,,0,,ST    ,,7/27/15 15:32,4985,0,3,20,1,0,2,1,0,80,,,,,,,,,0,6315,15:32:04,2015,orion,,,,,,,
753,38.627072,-27.293959,1125481,7/27/15 15:35,7/27/15 15:35,7/27/15,sea,resighting,536,Gg,,155,60,330,0,0,0,,20,,-1,,ST    ,,7/27/15 15:35,4986,0,1,20,2,0,2,1,0,0,,,,,,,,,-1,6316,15:35:33,2015,orion,,,,,,,
754,38.628367,-27.295175,1125634,7/27/15 15:38,7/27/15 15:38,7/27/15,sea,resighting,536,Gg,,110,50,330,0,0,0,,20,,-1,,ST    ,,7/27/15 15:38,4987,0,1,20,2,0,0,1,0,0,,,,,,,,,-1,6317,15:38:09,2015,orion,,,,,,,
755,38.630557,-27.297348,1125963,7/27/15 15:43,7/27/15 15:43,7/27/15,sea,resighting,536,Gg,,115,70,325,0,0,0,,6,,0,,ST    ,,7/27/15 15:43,4988,0,3,20,2,0,0,1,0,70,,,,,,,,,0,6318,15:43:43,2015,orion,,,,,,,
756,38.631576,-27.29862,1126147,7/27/15 15:46,7/27/15 15:46,7/27/15,sea,resighting,536,Gg,,125,50,320,0,0,0,,20,,-1,,ST    ,,7/27/15 15:46,4989,0,1,20,2,0,0,1,0,0,,,,,,,,,-1,6319,15:46:49,2015,orion,,,,,,,
757,38.632084,-27.300121,1126297,7/27/15 15:49,7/27/15 15:49,7/27/15,sea,resighting,536,Gg,,95,40,310,0,0,0,,10,,-1,,ST    ,,7/27/15 15:49,4990,0,2,20,2,0,0,3,0,40,,,,,,,,,-1,6320,15:49:23,2015,orion,,,,,,,
758,38.632947,-27.302422,1126481,7/27/15 15:52,7/27/15 15:52,7/27/15,sea,resighting,536,Gg,,105,35,315,0,0,0,,10,,-1,,ST    ,,7/27/15 15:52,4991,0,2,20,2,0,0,1,0,50,,,,,,,,,0,6321,15:52:29,2015,orion,,,,,,,
759,38.633612,-27.304545,1126654,7/27/15 15:55,7/27/15 15:55,7/27/15,sea,resighting,536,Gg,,110,50,315,0,0,0,,20,,-1,,ST    ,,7/27/15 15:55,4992,0,1,20,2,0,0,2,0,400,,,,,,,,,-1,6322,15:55:24,2015,orion,,,,,,,
760,38.634498,-27.30652,1126841,7/27/15 15:58,7/27/15 15:58,7/27/15,sea,resighting,536,Gg,,105,60,330,0,0,0,,20,,-1,,ST    ,,7/27/15 15:58,4993,0,1,20,2,0,0,1,0,300,,,,,,,,,-1,6323,15:58:38,2015,orion,,,,,,,
761,38.635816,-27.307528,1126967,7/27/15 16:00,7/27/15 16:00,7/27/15,sea,resighting,536,Gg,,145,40,335,0,0,0,,20,,-1,,FT    ,"two whites appr from west, not seen agqain                                                           ",7/27/15 16:00,4994,0,1,20,2,0,0,1,10,0,,,,,,,,1,0,6324,16:00:47,2015,orion,,,,,,,
762,38.637053,-27.309398,1127112,7/27/15 16:03,7/27/15 16:03,7/27/15,sea,resighting,536,Gg,,140,40,330,0,0,0,,20,,0,,FT    ,"2 surface rushes, other Gg appr frm west                                                             ",7/27/15 16:03,4995,0,1,20,2,0,0,2,20,0,,,,,,,,,0,6325,16:03:14,2015,orion,,,,,,,
763,38.637741,-27.311588,1127243,7/27/15 16:05,7/27/15 16:05,7/27/15,sea,resighting,536,Gg,,95,40,330,0,0,0,,10,,-1,,ST    ,three new Gg now leading focal at 300m dist                                                          ,7/27/15 16:05,4996,0,2,20,2,0,0,1,10,80,,,,,,,,,-1,6326,16:05:26,2015,orion,,,,,,,
764,38.639559,-27.313999,1127529,7/27/15 16:10,7/27/15 16:10,7/27/15,sea,resighting,536,Gg,,170,50,335,0,0,0,,10,,-1,,ST    ,,7/27/15 16:10,4997,0,2,20,2,0,0,1,0,90,,,,,,,,,0,6327,16:10:17,2015,orion,,,,,,,
765,38.644219,-27.318724,1128065,7/27/15 16:19,7/27/15 16:19,7/27/15,sea,resighting,536,Gg,,300,10,310,0,0,0,,5,,0,,NT    ,"entire group dispersed, torps seen 536                                                               ",7/27/15 16:19,4998,0,3,23,2,0,2,3,0,150,,,,,,,,,0,6328,16:19:23,2015,orion,,,,,,,
766,38.644279,-27.319652,1128194,7/27/15 16:21,7/27/15 16:21,7/27/15,sea,resighting,536,Gg,,90,30,320,0,0,0,,,,0,,,,7/27/15 16:21,4999,0,,,,0,,,,,,,,,,1,,,0,6329,16:21:33,2015,orion,,,,,,,
767,38.646179,-27.32228,1128328,7/27/15 16:23,7/27/15 16:23,7/27/15,sea,resighting,536,Gg,,95,20,110,0,0,0,,,,0,,,two at same loc                                                                                      ,7/27/15 16:23,5000,0,,,,0,,,,,,,,,,2,,,0,6330,16:23:50,2015,orion,,,,,,,
768,38.646422,-27.323196,1128380,7/27/15 16:24,7/27/15 16:24,7/27/15,sea,resighting,536,Gg,,75,15,100,0,0,0,,,,0,,,,7/27/15 16:24,5001,0,,,,0,,,,,,,,,,1,,,0,6331,16:24:42,2015,orion,,,,,,,
769,38.647192,-27.325107,1128526,7/27/15 16:27,7/27/15 16:27,7/27/15,sea,resighting,536,Gg,,65,0,300,0,0,0,,2,,0,,NT    ,non focal                                                                                            ,7/27/15 16:27,5002,0,2,4,3,0,2,0,0,100,,,,,,,,,0,6332,16:27:11,2015,orion,,,,,,,
770,38.64676,-27.328642,1128690,7/27/15 16:29,7/27/15 16:29,7/27/15,sea,resighting,536,Gg,,55,250,90,0,0,0,,,,0,,,,7/27/15 16:29,5003,0,,,,0,,,,,,,,,,1,,,0,6333,16:29:57,2015,orion,,,,,,,
771,38.647366,-27.327459,1128732,7/27/15 16:30,7/27/15 16:30,7/27/15,sea,resighting,536,Gg,,110,60,90,0,0,0,,,,0,,,,7/27/15 16:30,5004,0,,,,0,,,,,,,,,,1,,,0,6334,16:30:39,2015,orion,,,,,,,
772,38.646592,-27.330552,1128792,7/27/15 16:31,7/27/15 16:31,7/27/15,sea,resighting,536,Gg,,125,230,315,0,0,0,3,4,5,0,,ST    ,4 dark and marble adults                                                                             ,7/27/15 16:31,5005,0,1,4,3,0,0,1,20,300,,,,,,,,,0,6335,16:31:40,2015,orion,,,,,,,
773,38.647965,-27.331633,1128971,7/27/15 16:34,7/27/15 16:34,7/27/15,sea,resighting,536,Gg,,55,280,320,0,0,0,,1,,0,,ST    ,"white adult, non focal                                                                               ",7/27/15 16:34,5006,0,2,5,5,0,0,0,0,150,,,,,,,,,0,6336,16:34:42,2015,orion,,,,,,,
774,38.649684,-27.332204,1129130,7/27/15 16:37,7/27/15 16:37,7/27/15,sea,resighting,536,Gg,,90,20,330,0,0,0,5,6,6,0,,ST    ,"4 marble, one dark adult, non-focal                                                                  ",7/27/15 16:37,5007,0,3,11,2,0,0,1,0,125,,,,,,,,,0,6337,16:37:23,2015,orion,,,,,,,
775,38.649942,-27.333591,1129258,7/27/15 16:39,7/27/15 16:39,7/27/15,sea,resighting,536,Gg,,70,30,90,0,0,0,,,,0,,,,7/27/15 16:39,5008,0,,,,0,,,,,,,,,,1,,,0,6338,16:39:33,2015,orion,,,,,,,
776,38.649682,-27.335478,1129319,7/27/15 16:40,7/27/15 16:40,7/27/15,sea,resighting,536,Gg,,60,270,100,0,0,0,,,,0,,,,7/27/15 16:40,5009,0,,,,0,,,,,,,,,,1,,,0,6339,16:40:35,2015,orion,,,,,,,
777,38.649387,-27.335423,1129389,7/27/15 16:41,7/27/15 16:41,7/27/15,sea,resighting,536,Gg,,40,150,300,0,0,0,,2,,0,,NT    ,"Two white, non-focal, above array                                                                    ",7/27/15 16:41,5010,0,1,2,2,0,0,0,0,,,,,,,,,,0,6340,16:41:46,2015,orion,,,,,,,
778,38.650479,-27.338494,1129614,7/27/15 16:45,7/27/15 16:45,7/27/15,sea,resighting,536,Gg,,80,330,300,0,0,0,6,7,8,0,,NT    ,"4 white, two marble, one dark adult, non-focal                                                       ",7/27/15 16:45,5011,0,1,7,2,0,0,0,0,300,,,,,,,,,0,6341,16:45:34,2015,orion,,,,,,,
779,38.650486,-27.339031,1129696,7/27/15 16:46,7/27/15 16:46,7/27/15,sea,resighting,536,Gg,,120,30,90,0,0,0,,,,0,,,,7/27/15 16:46,5012,0,,,,0,,,,,,,,,,1,,,0,6342,16:46:57,2015,orion,,,,,,,
780,38.648944,-27.342437,1129788,7/27/15 16:48,7/27/15 16:48,7/27/15,sea,resighting,536,Gg,,85,245,90,0,0,0,,,,0,,,,7/27/15 16:48,5013,0,,,,0,,,,,,,,,,1,,,0,6343,16:48:31,2015,orion,,,,,,,
781,38.650313,-27.343812,1130042,7/27/15 16:52,7/27/15 16:52,7/27/15,sea,resighting,536,Gg,,350,30,300,0,0,0,8,10,12,0,,ST    ,"LOW QUAL BEH RECORD AS GROUP C ONVERGES, NON-FOCAL                                                   ",7/27/15 16:52,5014,0,2,20,3,0,0,0,0,150,,,,,,,10,,0,6344,16:52:48,2015,orion,,,,,,,
782,38.648478,-27.348217,1130229,7/27/15 16:55,7/27/15 16:55,7/27/15,sea,resighting,536,Gg,,150,10,90,0,0,0,,,,0,,,,7/27/15 16:55,5015,0,,,,0,,,,,,,,,,1,,,0,6345,16:55:58,2015,orion,,,,,,,
783,38.648489,-27.34937,1130289,7/27/15 16:56,7/27/15 16:56,7/27/15,sea,resighting,536,Gg,,70,325,100,0,0,0,,,,0,,,,7/27/15 16:56,5016,0,,,,0,,,,,,,,,,1,,,0,6346,16:56:59,2015,orion,,,,,,,
784,38.65133,-27.347169,1130378,7/27/15 16:58,7/27/15 16:58,7/27/15,sea,resighting,536,Gg,,250,30,100,0,0,0,,,,0,,,,7/27/15 16:58,5017,0,,,,0,,,,,,,,,,1,,,0,6347,16:58:29,2015,orion,,,,,,,
785,38.651297,-27.347409,1130409,7/27/15 16:59,7/27/15 16:59,7/27/15,sea,resighting,536,Gg,,200,30,270,0,0,0,3,4,5,0,,RE    ,"4 whites, non-focal                                                                                  ",7/27/15 16:59,5018,0,2,7,4,0,0,0,10,200,,,1,,,,,,0,6348,16:59:00,2015,orion,,,,,,,
786,38.650692,-27.346942,1130724,7/27/15 17:04,7/27/15 17:04,7/27/15,sea,resighting,536,Gg,,100,90,40,0,0,0,,1,,0,,RE    ,,7/27/15 17:04,5019,0,2,2,5,0,0,0,0,100,,,,,,,,,0,6349,17:04:21,2015,orion,,,,,,,
787,38.651325,-27.344329,1130839,7/27/15 17:06,7/27/15 17:06,7/27/15,sea,resighting,536,Gg,,135,40,90,0,0,0,,,,0,,,,7/27/15 17:06,5020,0,,,,0,,,,,,,,,,1,,,0,6350,17:06:17,2015,orion,,,,,,,
788,38.650585,-27.343695,1130880,7/27/15 17:06,7/27/15 17:06,7/27/15,sea,resighting,536,Gg,,95,90,115,0,0,0,,,,0,,,animaals dspersed again and resumed foraging                                                         ,7/27/15 17:06,5021,0,,,,0,,,,,,,,,,1,,,0,6351,17:06:59,2015,orion,,,,,,,
208,38.625937,-27.267753,548172,7/30/15 11:00,7/30/15 11:00,7/30/15,sea,sighting,540,Gg,,40,50,190,0,0,-1,6,8,10,0,BY    ,NT    ,,7/30/15 11:00,4761,0,,,,,,,0,,,,,,,,,,,,11:00:16,2015,atlantida,,,,,,,
570,38.638292,-27.287894,548282,7/30/15 11:48,7/30/15 11:48,7/30/15,sea,resighting,540,Gg,,30,40,40,0,0,-1,7,7,8,0,,RE    ,"No focal animal yet, whale watch vessels just gone.                                                  ",7/30/15 11:48,1/14/17 0:00,-1,1,8,2,0,0,,20,0,,,,,,,,,0,6133,11:48:06,2015,atlantida,,,,,,,
571,38.64313,-27.289389,548328,7/30/15 11:55,7/30/15 11:55,7/30/15,sea,resighting,540,Gg,,40,210,340,0,0,0,7,7,8,0,,RE    ,"540, focal animal has moon and star, same focal as july 27                                           ",7/30/15 11:55,1/15/17 0:00,0,1,8,2,0,0,1,0,0,,,,,,,,,0,6134,11:55:50,2015,atlantida,,,,,,,
572,38.646107,-27.291689,548377,7/30/15 12:03,7/30/15 12:03,7/30/15,sea,resighting,540,Gg,,70,45,280,0,0,-1,7,7,8,0,,RE    ,"some marbled, white and dark individuals, previous resighting also paired,orion is approaching       ",7/30/15 12:03,1/16/17 0:00,0,1,7,2,0,0,1,0,0,,,,,,,,,0,6135,12:03:56,2015,atlantida,,,,,,,
573,38.66379,-27.311763,548864,7/30/15 16:32,7/30/15 16:32,7/30/15,sea,resighting,540,Gg,,50,0,270,0,0,0,6,8,8,0,,RE    ,"taken over focal follow from orion, focal animal remains the same                                    ",7/30/15 16:32,1/18/17 0:00,0,1,8,2,0,0,0,40,0,,,,,,,,,-1,6136,16:32:10,2015,atlantida,,,,,,,
574,38.663623,-27.311261,548864,7/30/15 16:39,7/30/15 16:39,7/30/15,sea,resighting,540,Gg,,60,50,110,0,0,-1,6,6,8,0,,,previous resighting: group is not paired                                                             ,7/30/15 16:39,1/19/17 0:00,-1,1,6,2,0,0,3,30,0,,,,,,,,,0,6137,16:39:09,2015,atlantida,,,,,,,
575,38.663621,-27.311128,548864,7/30/15 16:46,7/30/15 16:46,7/30/15,sea,resighting,540,Gg,,70,55,110,0,0,0,6,6,8,0,,RE    ,,7/30/15 16:46,1/20/17 0:00,-1,1,6,2,0,0,0,20,,,,,,,,,,0,6138,16:46:16,2015,atlantida,,,,,,,
576,38.6637,-27.311602,548864,7/30/15 16:48,7/30/15 16:48,7/30/15,sea,resighting,540,Gg,,45,20,90,0,0,0,6,8,8,0,,RE    ,,7/30/15 16:48,1/21/17 0:00,-1,1,8,2,0,0,0,0,0,,,,,,,,,0,6139,16:48:51,2015,atlantida,,,,,,,
577,38.663868,-27.311402,548864,7/30/15 16:52,7/30/15 16:52,7/30/15,sea,resighting,540,Gg,,70,25,110,0,0,0,6,6,8,0,,RE    ,,7/30/15 16:52,1/22/17 0:00,-1,1,6,1,0,0,0,0,0,,,,,,,,,0,6140,16:52:16,2015,atlantida,,,,,,,
578,38.663625,-27.311563,548864,7/30/15 16:55,7/30/15 16:55,7/30/15,sea,resighting,540,Gg,,40,30,90,0,0,0,6,8,8,0,,RE    ,,7/30/15 16:55,1/23/17 0:00,-1,1,8,1,0,0,1,0,0,,,,,,,,,0,6141,16:55:06,2015,atlantida,,,,,,,
579,38.663006,-27.311316,548864,7/30/15 16:58,7/30/15 16:58,7/30/15,sea,resighting,540,Gg,,60,120,120,0,0,0,6,8,8,0,,ST    ,focal animal not clear in sight                                                                      ,7/30/15 16:58,1/24/17 0:00,-1,1,8,1,0,0,1,0,0,,,,,,,,,0,6142,16:58:56,2015,atlantida,,,,,,,
580,38.664026,-27.311553,548864,7/30/15 17:03,7/30/15 17:03,7/30/15,sea,resighting,540,Gg,,80,10,110,0,0,0,6,8,8,0,,ST    ,,7/30/15 17:03,1/25/17 0:00,0,1,8,1,0,0,1,0,0,,,,,,,3,,0,6143,17:03:01,2015,atlantida,,,,,,,
581,38.663718,-27.311531,548864,7/30/15 17:06,7/30/15 17:06,7/30/15,sea,resighting,540,Gg,,50,25,90,0,0,0,6,8,8,0,,ST    ,animals little at the surface                                                                        ,7/30/15 17:06,1/26/17 0:00,0,1,8,1,0,0,4,0,0,,,,,,,,,0,6144,17:06:41,2015,atlantida,,,,,,,
582,38.66366,-27.311527,548864,7/30/15 17:09,7/30/15 17:09,7/30/15,sea,resighting,540,Gg,,45,30,100,0,0,0,4,4,4,0,,NT    ,group has 4 white individuals-                                                                       ,7/30/15 17:09,1/27/17 0:00,0,3,10,1,0,2,3,0,20,,,,,,,,,0,6145,17:09:53,2015,atlantida,,,,,,,
583,38.663062,-27.311406,548864,7/30/15 17:14,7/30/15 17:14,7/30/15,sea,resighting,540,Gg,,50,120,170,0,0,0,9,9,9,0,,NT    ,at one point most animals are at line 2 but not all                                                  ,7/30/15 17:14,1/28/17 0:00,0,2,10,1,0,0,2,0,10,,,,,,,,,0,6146,17:14:32,2015,atlantida,,,,,,,
584,38.663402,-27.311166,548864,7/30/15 17:17,7/30/15 17:17,7/30/15,sea,resighting,540,Gg,,60,75,170,0,0,0,10,10,10,0,,nt    ,,7/30/15 17:17,1/29/17 0:00,0,1,10,1,0,0,2,0,0,,,,,,,,,0,6147,17:17:46,2015,atlantida,,,,,,,
585,38.66342,-27.310948,548864,7/30/15 17:21,7/30/15 17:21,7/30/15,sea,resighting,540,Gg,,79,75,180,0,0,0,10,10,10,0,,nt    ,,7/30/15 17:21,1/30/17 0:00,0,1,10,1,0,0,3,0,0,,,,,,,,,0,6148,17:21:36,2015,atlantida,,,,,,,
586,38.663582,-27.311232,548864,7/30/15 17:25,7/30/15 17:25,7/30/15,sea,resighting,540,Gg,,60,55,140,0,0,0,10,10,10,0,,NT    ,,7/30/15 17:25,1/31/17 0:00,0,1,10,1,0,0,2,0,0,,,,,,,,,0,6149,17:25:48,2015,atlantida,,,,,,,
587,38.6635,-27.310835,548864,7/30/15 17:28,7/30/15 17:28,7/30/15,sea,resighting,540,Gg,,90,70,120,0,0,0,10,10,10,0,,NT    ,,7/30/15 17:28,2/1/17 0:00,0,1,10,1,0,0,3,0,0,,,,,,,,,0,6150,17:28:48,2015,atlantida,,,,,,,
588,38.663603,-27.310993,548864,7/30/15 17:31,7/30/15 17:31,7/30/15,sea,resighting,540,Gg,,80,60,180,0,0,0,10,10,10,0,,NT    ,,7/30/15 17:31,2/2/17 0:00,0,1,10,1,0,0,3,0,0,,,,,,,,,0,6151,17:31:35,2015,atlantida,,,,,,,
589,38.663809,-27.310865,548864,7/30/15 17:34,7/30/15 17:34,7/30/15,sea,resighting,540,Gg,,100,50,125,0,0,0,10,10,10,0,,NT    ,,7/30/15 17:34,2/3/17 0:00,0,1,10,1,0,0,0,0,0,,,,,,,,,0,6152,17:34:41,2015,atlantida,,,,,,,
590,38.663458,-27.311477,548864,7/30/15 17:37,7/30/15 17:37,7/30/15,sea,resighting,540,Gg,,35,60,150,0,0,0,10,10,10,0,,NT    ,,7/30/15 17:37,2/4/17 0:00,0,1,10,1,0,0,3,0,0,,,,,,,,,0,6153,17:37:22,2015,atlantida,,,,,,,
591,38.66379,-27.311763,548864,7/30/15 17:40,7/30/15 17:40,7/30/15,sea,resighting,540,Gg,,50,0,3008,0,0,0,4,4,4,0,,NT    ,,7/30/15 17:40,2/5/17 0:00,-1,2,10,1,0,2,3,0,30,,,,,,,,,0,6154,17:40:57,2015,atlantida,,,,,,,
592,38.663485,-27.311708,548864,7/30/15 17:40,7/30/15 17:40,7/30/15,sea,resighting,540,Gg,,20,30,200,0,0,0,4,4,4,0,,NT    ,,7/30/15 17:40,2/6/17 0:00,0,3,10,1,0,2,3,0,10,,,,,,,,,0,6155,17:40:58,2015,atlantida,,,,,,,
594,38.662085,-27.311234,548864,7/30/15 17:50,7/30/15 17:50,7/30/15,sea,resighting,540,Gg,,150,150,270,0,0,0,4,4,4,0,,NT    ,animals arespeeding up passed the boat underneath                                                    ,7/30/15 17:50,2/8/17 0:00,-1,2,10,1,0,2,1,0,20,,,,,,,,,0,6157,17:50:36,2015,atlantida,,,,,,,
